1, 1, 0.0
1, 2, 0.0
1, 4, 0.0
1, 8, 0.0
1, 16, 0.0
1, 32, 0.0
1, 64, 0.0
1, 128, 0.0
1, 256, 0.0
2, 1, 0.0
2, 2, 0.0
2, 4, 0.0
2, 8, 0.0
2, 16, 0.0
2, 32, 0.0
2, 64, 0.0
2, 128, 0.0
2, 256, 0.0
4, 1, 0.0
4, 2, 0.0
4, 4, 0.0
4, 8, 0.0
4, 16, 0.0
4, 32, 0.0
4, 64, 0.0
4, 128, 0.0
4, 256, 0.0
8, 1, 0.0
8, 2, 0.0
8, 4, 0.0
8, 8, 0.0
8, 16, 0.0
8, 32, 0.0
8, 64, 0.0
8, 128, 0.0
8, 256, 0.0
16, 1, 0.01668724760538
16, 2, 0.0314603913672686
16, 4, 0.045318589685489
16, 8, 0.0464381907680877
16, 16, 0.0449014413362669
16, 32, 0.0415127236497987
16, 64, 0.0303794391955524
16, 128, 0.0344910840547718
16, 256, 0.0179076680634648
32, 1, 0.0508483194630417
32, 2, 0.0845141842972646
32, 4, 0.133073101490419
32, 8, 0.130383762875397
32, 16, 0.130970051514887
32, 32, 0.12374195677281
32, 64, 0.101674235748661
32, 128, 0.0743015652863087
32, 256, 0.0505178075271533
64, 1, 0.10088611638895
64, 2, 0.171271979904088
64, 4, 0.265557227582544
64, 8, 0.279264603211543
64, 16, 0.25273799494524
64, 32, 0.18455859735466
64, 64, 0.205585060818914
64, 128, 0.197915292254915
64, 256, 0.107991360691145
128, 1, 0.198889533438303
128, 2, 0.355040089943489
128, 4, 0.535570829242167
128, 8, 0.537129045253122
128, 16, 0.530246122575229
128, 32, 0.481772924361651
128, 64, 0.399361022364217
128, 128, 0.379722802354281
128, 256, 0.203759360195609
256, 1, 0.374818447314582
256, 2, 0.696378830083565
256, 4, 0.88258007575479
256, 8, 1.01411307360771
256, 16, 0.995933272470744
256, 32, 0.901611630790037
256, 64, 0.764014898290517
256, 128, 0.578243585110228
256, 256, 0.397166876282518
512, 1, 0.665123948619175
512, 2, 1.21731632471913
512, 4, 1.82731841023298
512, 8, 1.92392480660548
512, 16, 1.85299567634342
512, 32, 1.68622215976955
512, 64, 1.42028642442893
512, 128, 1.11820341983879
512, 256, 0.868919824043736
1024, 1, 1.17608545412661
1024, 2, 2.10389328706214
1024, 4, 3.28379430583297
1024, 8, 3.24262886942569
1024, 16, 3.12459734570287
1024, 32, 2.91869771920323
1024, 64, 2.6044463537751
1024, 128, 2.0310308004774
1024, 256, 1.41879241750527
2048, 1, 1.8930936061977
2048, 2, 3.5340812294978
2048, 4, 5.08899211858657
2048, 8, 5.07772830247637
2048, 16, 4.97702909647779
2048, 32, 4.21002633965197
2048, 64, 4.14232607541158
2048, 128, 3.45904140206478
2048, 256, 2.54180950767105
4096, 1, 2.66302492318197
4096, 2, 5.30056947143809
4096, 4, 7.33758536998363
4096, 8, 6.99953336444237
4096, 16, 6.77353804470535
4096, 32, 6.34383590611123
4096, 64, 6.0941308831802
4096, 128, 5.21348554928749
4096, 256, 4.30544362628749
8192, 1, 3.46238589864652
8192, 2, 6.68058097959044
8192, 4, 8.67989953099647
8192, 8, 8.65536998659027
8192, 16, 8.39126277223255
8192, 32, 8.2176790580709
8192, 64, 7.8931942675803
8192, 128, 7.02047714075113
8192, 256, 7.17883667916759
16384, 1, 3.78851270558502
16384, 2, 7.12074726817682
16384, 4, 9.76268305030719
16384, 8, 9.60793238771267
16384, 16, 9.61100650988789
16384, 32, 9.61278093690766
16384, 64, 9.42229621720745
16384, 128, 17.9912462566229
16384, 256, 10.863366391721
32768, 1, 3.59631921044394
32768, 2, 6.97555542162489
32768, 4, 9.25857343900452
32768, 8, 9.41801206108297
32768, 16, 9.6252764379393
32768, 32, 9.62006144525646
32768, 64, 10.1865856520719
32768, 128, 15.010687609578
32768, 256, 40.1469700278781
65536, 1, 3.40466793592687
65536, 2, 6.74534436332044
65536, 4, 9.10472178155369
65536, 8, 9.85631853098275
65536, 16, 10.1128758753705
65536, 32, 9.79240109674892
65536, 64, 12.4791847198872
65536, 128, 23.3559294165128
65536, 256, 47.0363346277733
