1|1|0.32728
1|2|0.27927
1|4|0.26225
1|8|0.30373
1|16|0.32514
1|32|0.29671
1|64|0.48696
1|128|0.70429
1|256|1.11451
2|1|0.57319
2|2|0.31575
2|4|0.22392
2|8|0.20789
2|16|0.23295
2|32|0.23245
2|64|0.28567
2|128|0.3998
2|256|0.53823
4|1|0.71608
4|2|0.37208
4|4|0.20327
4|8|0.13188
4|16|0.11014
4|32|0.11076
4|64|0.11756
4|128|0.16498
4|256|0.25608
8|1|1.05515
8|2|0.4945
8|4|0.2926
8|8|0.17723
8|16|0.12032
8|32|0.09837
8|64|0.11411
8|128|0.13572
8|256|0.23624
