1,2,0.0
2,2,0.0
4,2,0.0
8,2,0.0
16,2,0.0298213699937375
32,2,0.0860683956851044
64,2,0.176486160543577
128,2,0.335908632851864
256,2,0.678464408887884
512,2,1.36561495348374
1024,2,2.79474472744036
2048,2,5.50660792951542
4096,2,10.9877725812813
8192,2,22.2932663488711
16384,2,44.9599907892464
1,4,0.0
2,4,0.0
4,4,0.0
8,4,0.0
16,4,0.071854566357692
32,4,0.215208034433286
64,4,0.430910657856938
128,4,0.844654043781235
256,4,1.69359960482676
512,4,3.46120565330257
1024,4,6.8247379159924
2048,4,13.3096716947649
4096,4,28.2772621809745
8192,4,54.953560371517
16384,4,108.359347901492
1,8,0.0
2,8,0.0
4,8,0.0
8,8,0.0
16,8,0.0806776926179911
32,8,0.27292576419214
64,8,0.520201144442518
128,8,1.15307004900548
256,8,2.10563256711704
512,8,4.32432432432432
1024,8,8.64296533903591
2048,8,16.1731774073153
4096,8,35.2558307720123
8192,8,68.8530371154016
16384,8,142.622352081812
1,1,0.0
2,1,0.0
4,1,0.0
8,1,0.0
16,1,0.017636684303351
32,1,0.0510386362476395
64,1,0.122351597707947
128,1,0.210238620834647
256,1,0.424035760349123
512,1,0.810400135066689
1024,1,1.6999947422843
2048,1,3.49187020987035
4096,1,6.99953336444237
8192,1,14.8397271466302
16384,1,27.8332145402708
