1,2,0.0
2,2,0.0
4,2,0.0
8,2,0.0
16,2,0.0415127236497987
32,2,0.12374195677281
64,2,0.18455859735466
128,2,0.481772924361651
256,2,0.901611630790037
512,2,1.68622215976955
1024,2,2.91869771920323
2048,2,4.21002633965197
4096,2,6.34383590611123
8192,2,8.2176790580709
16384,2,9.61278093690766
1,4,0.0
2,4,0.0
4,4,0.0
8,4,0.0
16,4,0.0912242291552636
32,4,0.273498039930714
64,4,0.542152344808891
128,4,1.05969622041681
256,4,2.03752440784447
512,4,3.91708829769871
1024,4,6.81514789573526
2048,4,11.2249597052729
4096,4,16.4647274876515
8192,4,22.1742710314869
16384,4,26.1856465105363
1,8,0.0
2,8,0.0
4,8,0.0
8,8,0.0
16,8,0.111284219897619
32,8,0.338562239024941
64,8,0.612307378303909
128,8,0.724725208358497
256,8,2.67230820621312
512,8,3.68098159509202
1024,8,7.84726154841841
2048,8,14.5100081851328
4096,8,22.6349390597795
8192,8,30.1404754553875
16384,8,35.7977723793372
1,1,0.0
2,1,0.0
4,1,0.0
8,1,0.0
16,1,0.0249159088077738
32,1,0.0714285714285714
64,1,0.147819660014782
128,1,0.286498746567984
256,1,0.512
512,1,0.943748648276676
1024,1,1.64977209333968
2048,1,2.62333014946255
4096,1,3.22311385856315
8192,1,4.43737393824039
16384,1,5.45909523010681
