1, 1, 1.13308
1, 2, 0.60488
1, 4, 0.35164
1, 8, 0.20698
1, 16, 0.15013
1, 32, 0.11129
1, 64, 0.14631
1, 128, 0.1791
1, 256, 0.24413
2, 1, 1.13673
2, 2, 0.58985
2, 4, 0.32178
2, 8, 0.21748
2, 16, 0.13688
2, 32, 0.12311
2, 64, 0.13559
2, 128, 0.1683
2, 256, 0.24559
4, 1, 1.11821
4, 2, 0.58256
4, 4, 0.33898
4, 8, 0.21692
4, 16, 0.13098
4, 32, 0.11133
4, 64, 0.12634
4, 128, 0.1696
4, 256, 0.24833
8, 1, 1.13677
8, 2, 0.59233
8, 4, 0.33104
8, 8, 0.26498
8, 16, 0.14074
8, 32, 0.1236
8, 64, 0.12765
8, 128, 0.17735
8, 256, 0.25417
16, 1, 1.15308
16, 2, 0.62087
16, 4, 0.33004
16, 8, 0.20616
16, 16, 0.13732
16, 32, 0.12395
16, 64, 0.1666
16, 128, 0.17064
16, 256, 0.24441
32, 1, 1.11125
32, 2, 0.59428
32, 4, 0.35097
32, 8, 0.21317
32, 16, 0.13071
32, 32, 0.10992
32, 64, 0.12982
32, 128, 0.27771
32, 256, 0.23123
64, 1, 1.14116
64, 2, 0.62341
64, 4, 0.32583
64, 8, 0.21195
64, 16, 0.13728
64, 32, 0.11534
64, 64, 0.13179
64, 128, 0.17735
64, 256, 0.24863
128, 1, 1.15071
128, 2, 0.60729
128, 4, 0.35438
128, 8, 0.22539
128, 16, 0.14127
128, 32, 0.10407
128, 64, 0.13821
128, 128, 0.18871
128, 256, 0.25562
256, 1, 1.14322
256, 2, 0.59552
256, 4, 0.32476
256, 8, 0.22377
256, 16, 0.14112
256, 32, 0.11398
256, 64, 0.13131
256, 128, 0.17806
256, 256, 0.24588
512, 1, 1.18238
512, 2, 0.58516
512, 4, 0.34086
512, 8, 0.21393
512, 16, 0.1599
512, 32, 0.111
512, 64, 0.12832
512, 128, 0.17137
512, 256, 0.25412
1024, 1, 1.14946
1024, 2, 0.58473
1024, 4, 0.33149
1024, 8, 0.21576
1024, 16, 0.15039
1024, 32, 0.11223
1024, 64, 0.14429
1024, 128, 0.18932
1024, 256, 0.25627
2048, 1, 1.12458
2048, 2, 0.63049
2048, 4, 0.33284
2048, 8, 0.22278
2048, 16, 0.14131
2048, 32, 0.12057
2048, 64, 0.12675
2048, 128, 0.1675
2048, 256, 0.22944
4096, 1, 1.14984
4096, 2, 0.58039
4096, 4, 0.34435
4096, 8, 0.20742
4096, 16, 0.20364
4096, 32, 0.11062
4096, 64, 0.13825
4096, 128, 0.16628
4096, 256, 0.23676
8192, 1, 1.35677
8192, 2, 0.60409
8192, 4, 0.36059
8192, 8, 0.25548
8192, 16, 0.13648
8192, 32, 0.11343
8192, 64, 0.13516
8192, 128, 0.17266
8192, 256, 0.26292
16384, 1, 1.11798
16384, 2, 0.61118
16384, 4, 0.34054
16384, 8, 0.26129
16384, 16, 0.14331
16384, 32, 0.10952
16384, 64, 0.12926
16384, 128, 0.18189
16384, 256, 0.25052
32768, 1, 1.1105
32768, 2, 0.5863
32768, 4, 0.32715
32768, 8, 0.24981
32768, 16, 0.15283
32768, 32, 0.11042
32768, 64, 0.13796
32768, 128, 0.18045
32768, 256, 0.25611
65536, 1, 1.15812
65536, 2, 0.59826
65536, 4, 0.35591
65536, 8, 0.20797
65536, 16, 0.13911
65536, 32, 0.11918
65536, 64, 0.1467
65536, 128, 0.18568
65536, 256, 0.26341
